[Nom enseignant];[Nom salle];[Promo];[Matiere];[Date debut];[Heure debut];[Duree];[Ecole];[Site campus];[Numero cours]
GULDNER NAJMA;G4-H18 (M) (40);<BACH1> Bachelor 1 Gr01;RGPD et conformite;28/05/2026;18:30:00;2;ECE MASTER;Bacalan (H18);9308.04
ROUX NICOLAS;G4-H18 (M) (40);<CLASSES> Ing2 Gr03;Reseaux et telecoms;28/05/2026;19:45:00;1;ECE INGENIEUR;Bacalan (H18);9311.01
MOREAU EMILIE;Salle - A-303 (F) (42) (Meet-up);<CLASSES> Ing2 Gr06;Cybersecurite;28/05/2026;10:45:00;1;ECE MASTER;Eiffel 2;9366.03
LEFEBVRE JULIE;Salle - A-303 (F) (42) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Robotique;28/05/2026;14:00:00;2;ECE INGENIEUR;Eiffel 2;9364.01
LAURENT MARIE;Salle - A-303 (F) (42) (Meet-up);<MAST1> Master 1 DataScience;Informatique PREPA;28/05/2026;17:30:00;2;ECE PREPA;Eiffel 2;9363.04
MULLER STEFAN;Salle - A-303 (F) (42) (Meet-up);<BACH1> Bachelor 1 Gr02;Microcontroleurs;28/05/2026;18:30:00;1;ECE INGENIEUR;Eiffel 2;9367.04
ROBIN CAMILLE;Salle - A-303 (F) (42) (Meet-up);<CLASSES> Ing3 Gr01;Architecture logicielle;28/05/2026;19:45:00;1;ECE MASTER;Eiffel 2;9365.02
VIDAL PAULINE;Salle - A-306 (M) (35) (Jabra);<BACH2> Bachelor 2 Gr02;Energie renouvelable;28/05/2026;13:00:00;2;ECE INGENIEUR;Eiffel 2;9322.04
GULDNER NAJMA;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing4 Gr02;Ressources humaines;28/05/2026;14:00:00;1;ECE BACHELOR;Eiffel 2;9321.03
SIMON THOMAS;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing2 Gr05;IA Ingenieur;28/05/2026;17:30:00;2;ECE INGENIEUR;Eiffel 2;9323.02
MARTIN SOPHIE;Salle - A-307 (F) (42) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Data Science avancee;28/05/2026;14:00:00;1;ECE MASTER;Eiffel 2;9234.04
ROUSSEAU LISA;Salle - A-307 (F) (42) (Meet-up);<CLASSES> Ing2 Gr05;Electronique de puissance;28/05/2026;18:30:00;1;ECE INGENIEUR;Eiffel 2;9235.03
WILSON JAMES;Salle - A-310 (F) (46) (Meet-up);<CLASSES> Ing2 Gr06;Thermodynamique;28/05/2026;08:30:00;2;ECE PREPA;Eiffel 2;9330.02
LAMBERT HUGO;Salle - A-310 (F) (46) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Thermodynamique;28/05/2026;14:00:00;2;ECE PREPA;Eiffel 2;9331.04
LEFEBVRE JULIE;Salle - A-310 (F) (46) (Meet-up);<MAST1> Master 1 Cloud;Traitement du signal;28/05/2026;17:30:00;2;ECE INGENIEUR;Eiffel 2;9329.01
LEFEBVRE JULIE;Salle - F-302 (M) (36) (Jabra);<CLASSES> Ing2 Gr06;Electrostatique;28/05/2026;15:15:00;1;ECE PREPA;Lyon Universite (25);9351.03
MOKHBER ARASH;Salle - F-302 (M) (36) (Jabra);<BACH3> Bachelor 3 Gr01;Automatique;28/05/2026;17:30:00;2;ECE INGENIEUR;Lyon Universite (25);9350.05
MULLER STEFAN;Salle - F-304 (F) (49) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Traitement du signal;28/05/2026;10:45:00;2;ECE INGENIEUR;Lyon Universite (25);9269.01
LEFEBVRE JULIE;Salle - F-304 (F) (49) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Finance d'entreprise;28/05/2026;15:15:00;2;ECE BACHELOR;Lyon Universite (25);9270.02
LEROY INÈS;Salle - F-304 (F) (49) (Meet-up);<BACH1> Bachelor 1 Gr02;Reseaux et telecoms;28/05/2026;17:30:00;2;ECE INGENIEUR;Lyon Universite (25);9271.05
DAVID SARAH;Salle - F-305 (F) (50) (Meet-up);<CLASSES> Ing2 Gr02;Electronique ING2;28/05/2026;08:30:00;2;ECE INGENIEUR;Lyon Universite (25);9240.02
LECLERC PAUL;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing4 Gr02;Comptabilite analytique;28/05/2026;08:30:00;2;ECE BACHELOR;Lyon Universite (25);9257.01
WILSON JAMES;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing2 Gr03;Anglais PREPA;28/05/2026;13:00:00;1;ECE PREPA;Lyon Universite (25);9259.01
MOKHBER ARASH;Salle - G-302 (F) (47) (Meet-up);<BACH2> Bachelor 2 Gr01;Entrepreneuriat;28/05/2026;15:15:00;1;ECE BACHELOR;Lyon Universite (25);9256.02
WILSON JAMES;Salle - G-302 (F) (47) (Meet-up);<BACH1> Bachelor 1 Gr02;Anglais PREPA;28/05/2026;17:30:00;2;ECE PREPA;Lyon Universite (25);9258.01
ROUX NICOLAS;Salle - G-302 (F) (47) (Meet-up);<BACH1> Bachelor 1 Gr02;Computer Vision;28/05/2026;18:30:00;2;ECE MASTER;Lyon Universite (25);9255.02
LAURENT MARIE;Salle - H-401 (M) (40) (Meet-up);<CLASSES> Ing3 Gr03;Droit des affaires;28/05/2026;08:30:00;2;ECE BACHELOR;Lyon Universite (25);9349.05
LAMBERT HUGO;Salle - H-401 (M) (40) (Meet-up);<BACH1> Bachelor 1 Gr01;Business Intelligence;28/05/2026;13:00:00;2;ECE BACHELOR;Lyon Universite (25);9348.03
HAJ HAMAD IMEN;Salle - H-401 (M) (40) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;DevOps et CI/CD;28/05/2026;18:30:00;1;ECE MASTER;Lyon Universite (25);9347.03
ROUX NICOLAS;Salle - I-401 (Labo) (F) (40);<PREPA2> Prepa 2eme annee Gr01;Audit SI;28/05/2026;08:30:00;2;ECE MASTER;Eiffel 4;9299.03
BERNARD CLAIRE;Salle - I-401 (Labo) (F) (40);<BACH1> Bachelor 1 Gr03;Audit SI;28/05/2026;14:00:00;1;ECE MASTER;Eiffel 4;9301.02
ROUX NICOLAS;Salle - I-401 (Labo) (F) (40);<CLASSES> Ing2 Gr04;Comptabilite analytique;28/05/2026;18:30:00;2;ECE BACHELOR;Eiffel 4;9300.01
WILSON JAMES;Salle - I-402 (M) (40) (Meet-up);<CLASSES> Ing3 Gr01;Microcontroleurs;28/05/2026;10:45:00;1;ECE INGENIEUR;Eiffel 4;9205.05
ROBIN CAMILLE;Salle - I-402 (M) (40) (Meet-up);<BACH2> Bachelor 2 Gr01;Chimie PREPA;28/05/2026;13:00:00;2;ECE PREPA;Eiffel 4;9207.05
LECLERC PAUL;Salle - I-402 (M) (40) (Meet-up);<MAST2> Master 2 IA;Mathematiques PREPA;28/05/2026;18:30:00;2;ECE PREPA;Eiffel 4;9208.03
ROUX NICOLAS;Salle - I-402 (M) (40) (Meet-up);<CLASSES> Ing2 Gr02;Systemes embarques;28/05/2026;19:45:00;1;ECE INGENIEUR;Eiffel 4;9206.03
MULLER STEFAN;Salle - I-403 (M) (45) (Meet-up);<CLASSES> Ing4 Gr01;Analyse et algebre;28/05/2026;10:45:00;1;ECE PREPA;Eiffel 4;9286.04
DUBOIS LUCAS;Salle - I-403 (M) (45) (Meet-up);<CLASSES> Ing4 Gr01;Cloud Computing;28/05/2026;13:00:00;1;ECE MASTER;Eiffel 4;9288.03
LECLERC PAUL;Salle - I-403 (M) (45) (Meet-up);<BACH1> Bachelor 1 Gr01;Thermodynamique;28/05/2026;14:00:00;2;ECE PREPA;Eiffel 4;9287.04
VIDAL PAULINE;Salle - I-405 (M) (40) (Meet-up);<BACH1> Bachelor 1 Gr02;Marketing digital;28/05/2026;13:00:00;1;ECE BACHELOR;Eiffel 4;9233.05
GULDNER NAJMA;Salle - I-405 (M) (40) (Meet-up);<MAST1> Master 1 Cloud;Economie d'entreprise;28/05/2026;17:30:00;1;ECE BACHELOR;Eiffel 4;9232.01
MOREAU EMILIE;Salle - I-405 (M) (40) (Meet-up);<CLASSES> Ing4 Gr01;Electronique ING2;28/05/2026;18:30:00;1;ECE INGENIEUR;Eiffel 4;9231.01
LAMBERT HUGO;Salle - I-406 (M) (33);<MAST1> Master 1 DataScience;Electronique ING2;28/05/2026;19:45:00;1;ECE INGENIEUR;Eiffel 4;9307.05
PETIT ANTOINE;Salle - I-407 (M) (40);<PREPA1> Prepa 1ere annee Gr01;Energie renouvelable;28/05/2026;08:30:00;1;ECE INGENIEUR;Eiffel 4;9339.04
CHEVALIER MAXIME;Salle - I-407 (M) (40);<MAST1> Master 1 DataScience;Analyse et algebre;28/05/2026;10:45:00;2;ECE PREPA;Eiffel 4;9340.02
DAVID SARAH;Salle - I-407 (M) (40);<MAST1> Master 1 Cybersec;Entrepreneuriat;28/05/2026;19:45:00;1;ECE BACHELOR;Eiffel 4;9338.05
BERNARD CLAIRE;Salle - I-408 (M) (28);<BACH2> Bachelor 2 Gr01;Analyse et algebre;28/05/2026;13:00:00;2;ECE PREPA;Eiffel 4;9297.04
MULLER STEFAN;Salle - I-408 (M) (28);<CLASSES> Ing3 Gr02;Reseaux et telecoms;28/05/2026;15:15:00;2;ECE INGENIEUR;Eiffel 4;9298.04
ROBIN CAMILLE;Salle - I-408 (M) (28);<CLASSES> Ing2 Gr06;Informatique PREPA;28/05/2026;17:30:00;1;ECE PREPA;Eiffel 4;9294.03
MULLER STEFAN;Salle - I-408 (M) (28);<BACH1> Bachelor 1 Gr02;Automatique;28/05/2026;18:30:00;1;ECE INGENIEUR;Eiffel 4;9295.02
GULDNER NAJMA;Salle - I-408 (M) (28);<MAST1> Master 1 DataScience;Machine Learning;28/05/2026;19:45:00;1;ECE MASTER;Eiffel 4;9296.04
THOMAS ALICE;Salle - J-501 (M) (40) (Meet-up);<CLASSES> Ing2 Gr04;Ressources humaines;28/05/2026;18:30:00;1;ECE BACHELOR;Eiffel 4;9293.05
DUBOIS LUCAS;Salle - J-502 (M) (32);<MAST1> Master 1 Cybersec;Computer Vision;28/05/2026;08:30:00;1;ECE MASTER;Eiffel 4;9249.05
THOMAS ALICE;Salle - J-502 (M) (32);<Ing2 NVX> Ing2 Nouveaux;Data Science avancee;28/05/2026;15:15:00;2;ECE MASTER;Eiffel 4;9248.03
SIMON THOMAS;Salle - J-502 (M) (32);<BACH2> Bachelor 2 Gr02;Machine Learning;28/05/2026;17:30:00;2;ECE MASTER;Eiffel 4;9245.04
GARCIA ELENA;Salle - J-502 (M) (32);<BACH1> Bachelor 1 Gr03;Data Science avancee;28/05/2026;18:30:00;2;ECE MASTER;Eiffel 4;9247.04
VIDAL PAULINE;Salle - J-502 (M) (32);<CLASSES> Ing2 Gr05;Data Science avancee;28/05/2026;19:45:00;1;ECE MASTER;Eiffel 4;9246.02
DAVID SARAH;Salle - J-504 (M) (62) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Blockchain et cryptographie;28/05/2026;10:45:00;1;ECE MASTER;Eiffel 4;9291.03
FONTAINE ANNA;Salle - J-504 (M) (62) (Meet-up);<BACH1> Bachelor 1 Gr01;Computer Vision;28/05/2026;14:00:00;1;ECE MASTER;Eiffel 4;9290.02
DAVID SARAH;Salle - J-504 (M) (62) (Meet-up);<CLASSES> Ing4 Gr01;Reseaux et telecoms;28/05/2026;15:15:00;1;ECE INGENIEUR;Eiffel 4;9289.04
BENALI KARIM;Salle - J-504 (M) (62) (Meet-up);<PREPA1> Prepa 1ere annee Gr02;Audit SI;28/05/2026;18:30:00;2;ECE MASTER;Eiffel 4;9292.01
WILSON JAMES;Salle 102 - 136 QDC (F) (71);<CLASSES> Ing3 Gr03;Electrostatique;28/05/2026;13:00:00;2;ECE PREPA;Chartrons(136);9278.01
CHEVALIER MAXIME;Salle 103 - 136 QDC (F) (59);<PREPA2> Prepa 2eme annee Gr02;Marketing digital;28/05/2026;08:30:00;1;ECE BACHELOR;Chartrons(136);9333.02
ROUX NICOLAS;Salle 103 - 136 QDC (F) (59);<CLASSES> Ing4 Gr02;RGPD et conformite;28/05/2026;17:30:00;1;ECE MASTER;Chartrons(136);9332.03
MICHEL PIERRE;Salle 103 - 136 QDC (F) (59);<BACH1> Bachelor 1 Gr03;RGPD et conformite;28/05/2026;19:45:00;1;ECE MASTER;Chartrons(136);9334.05
ROUX NICOLAS;Salle 104 A - 136 QDC (Laboratoire) (34);<BACH1> Bachelor 1 Gr02;Intelligence artificielle;28/05/2026;08:30:00;2;ECE MASTER;Chartrons(136);9212.05
FONTAINE ANNA;Salle 104 A - 136 QDC (Laboratoire) (34);<CLASSES> Ing2 Gr05;Machine Learning;28/05/2026;10:45:00;2;ECE MASTER;Chartrons(136);9210.01
MICHEL PIERRE;Salle 104 A - 136 QDC (Laboratoire) (34);<MAST1> Master 1 Cybersec;Conception numerique sur FPGA;28/05/2026;13:00:00;2;ECE INGENIEUR;Chartrons(136);9209.04
LAMBERT HUGO;Salle 104 A - 136 QDC (Laboratoire) (34);<MAST2> Master 2 DevOps;Mecanique des fluides;28/05/2026;15:15:00;1;ECE PREPA;Chartrons(136);9213.03
DUBOIS LUCAS;Salle 104 A - 136 QDC (Laboratoire) (34);<MAST1> Master 1 Cloud;Management;28/05/2026;17:30:00;1;ECE BACHELOR;Chartrons(136);9211.05
WILSON JAMES;Salle 105 - 136 QDC (F) (99);<CLASSES> Ing3 Gr03;Blockchain et cryptographie;28/05/2026;08:30:00;2;ECE MASTER;Chartrons(136);9353.01
DAVID SARAH;Salle 105 - 136 QDC (F) (99);<PREPA2> Prepa 2eme annee Gr02;Thermodynamique;28/05/2026;14:00:00;2;ECE PREPA;Chartrons(136);9354.05
MOKHBER ARASH;Salle 105 - 136 QDC (F) (99);<CLASSES> Ing3 Gr01;Conception numerique sur FPGA;28/05/2026;18:30:00;1;ECE INGENIEUR;Chartrons(136);9352.01
ROUX NICOLAS;Salle 106 - 136 QDC (F) (81);<CLASSES> Ing2 Gr05;Conception numerique sur FPGA;28/05/2026;10:45:00;1;ECE INGENIEUR;Chartrons(136);9341.05
MOREAU EMILIE;Salle 106 - 136 QDC (F) (81);<BACH2> Bachelor 2 Gr02;Electronique ING2;28/05/2026;14:00:00;2;ECE INGENIEUR;Chartrons(136);9342.03
LECLERC PAUL;Salle 108 - 136 QDC (40);<MAST1> Master 1 Cybersec;Robotique;28/05/2026;14:00:00;1;ECE INGENIEUR;Chartrons(136);9262.01
ROUSSEAU LISA;Salle 108 - 136 QDC (40);<PREPA1> Prepa 1ere annee Gr02;Energie renouvelable;28/05/2026;15:15:00;1;ECE INGENIEUR;Chartrons(136);9264.05
VINCENT MARC;Salle 108 - 136 QDC (40);<MAST1> Master 1 DataScience;Analyse et algebre;28/05/2026;18:30:00;2;ECE PREPA;Chartrons(136);9261.05
NGUYEN THANH;Salle 108 - 136 QDC (40);<MAST1> Master 1 DataScience;Intelligence artificielle;28/05/2026;19:45:00;1;ECE MASTER;Chartrons(136);9263.02
ROBIN CAMILLE;Salle 109 - 136 QDC (40);<CLASSES> Ing2 Gr06;Electronique de puissance;28/05/2026;08:30:00;1;ECE INGENIEUR;Chartrons(136);9215.02
BENALI KARIM;Salle 109 - 136 QDC (40);<BACH1> Bachelor 1 Gr01;Robotique;28/05/2026;10:45:00;2;ECE INGENIEUR;Chartrons(136);9216.01
PETIT ANTOINE;Salle 109 - 136 QDC (40);<MAST2> Master 2 DevOps;Finance d'entreprise;28/05/2026;15:15:00;1;ECE BACHELOR;Chartrons(136);9214.02
LAMBERT HUGO;Salle 109 - 136 QDC (40);<CLASSES> Ing2 Gr04;Physique PREPA;28/05/2026;17:30:00;2;ECE PREPA;Chartrons(136);9217.05
MICHEL PIERRE;Salle 109 - 136 QDC (40);<PREPA1> Prepa 1ere annee Gr01;Reseaux et telecoms;28/05/2026;18:30:00;1;ECE INGENIEUR;Chartrons(136);9218.05
MICHEL PIERRE;Salle C-0.13 - E3 (40);<CLASSES> Ing3 Gr02;Ressources humaines;28/05/2026;10:45:00;1;ECE BACHELOR;Eiffel 3;9325.05
MOREAU EMILIE;Salle C-0.13 - E3 (40);<PREPA2> Prepa 2eme annee Gr01;Communication;28/05/2026;13:00:00;1;ECE BACHELOR;Eiffel 3;9324.03
HAJ HAMAD IMEN;Salle C-0.13 - E3 (40);<MAST2> Master 2 IA;IA Ingenieur;28/05/2026;15:15:00;2;ECE INGENIEUR;Eiffel 3;9328.03
MOKHBER ARASH;Salle C-0.13 - E3 (40);<MAST2> Master 2 IA;Electronique de puissance;28/05/2026;17:30:00;2;ECE INGENIEUR;Eiffel 3;9326.01
ROUX NICOLAS;Salle C-0.13 - E3 (40);<PREPA2> Prepa 2eme annee Gr02;Business Intelligence;28/05/2026;18:30:00;1;ECE BACHELOR;Eiffel 3;9327.03
PETIT ANTOINE;Salle C-0.14 - E3 (40);<MAST2> Master 2 DevOps;Economie d'entreprise;28/05/2026;10:45:00;2;ECE BACHELOR;Eiffel 3;9254.02
THOMAS ALICE;Salle C-0.14 - E3 (40);<CLASSES> Ing2 Gr04;Mecanique des fluides;28/05/2026;13:00:00;2;ECE PREPA;Eiffel 3;9253.02
MARTINEZ CARLOS;Salle C-0.14 - E3 (40);<BACH1> Bachelor 1 Gr01;Ressources humaines;28/05/2026;14:00:00;2;ECE BACHELOR;Eiffel 3;9250.03
KHOURY CLAUDE;Salle C-0.14 - E3 (40);<MAST1> Master 1 DataScience;Robotique;28/05/2026;15:15:00;2;ECE INGENIEUR;Eiffel 3;9252.05
DAVID SARAH;Salle C-0.14 - E3 (40);<MAST2> Master 2 DevOps;Communication;28/05/2026;18:30:00;2;ECE BACHELOR;Eiffel 3;9251.04
FONTAINE ANNA;Salle C-1.06 - E3 (M) (40);<CLASSES> Ing3 Gr02;Electronique ING2;28/05/2026;10:45:00;2;ECE INGENIEUR;Eiffel 3;9230.04
WILSON JAMES;Salle C-1.06 - E3 (M) (40);<BACH1> Bachelor 1 Gr03;Physique PREPA;28/05/2026;13:00:00;2;ECE PREPA;Eiffel 3;9228.04
FONTAINE ANNA;Salle C-1.06 - E3 (M) (40);<Ing2 NVX> Ing2 Nouveaux;Entrepreneuriat;28/05/2026;19:45:00;1;ECE BACHELOR;Eiffel 3;9229.03
ROBIN CAMILLE;Salle C-1.07 - E3 (M) (40);<CLASSES> Ing2 Gr04;Comptabilite analytique;28/05/2026;14:00:00;2;ECE BACHELOR;Eiffel 3;9273.03
LEROY INÈS;Salle C-1.07 - E3 (M) (40);<BACH2> Bachelor 2 Gr01;Cybersecurite;28/05/2026;17:30:00;1;ECE MASTER;Eiffel 3;9272.05
GULDNER NAJMA;Salle C-2.01 - E3 (M) (44);<Ing2 NVX> Ing2 Nouveaux;Electrostatique;28/05/2026;08:30:00;2;ECE PREPA;Eiffel 3;9220.05
ROUX NICOLAS;Salle C-2.01 - E3 (M) (44);<MAST1> Master 1 Cybersec;Mathematiques PREPA;28/05/2026;14:00:00;2;ECE PREPA;Eiffel 3;9221.03
MICHEL PIERRE;Salle C-2.01 - E3 (M) (44);<Ing2 NVX> Ing2 Nouveaux;Conception numerique sur FPGA;28/05/2026;17:30:00;1;ECE INGENIEUR;Eiffel 3;9219.02
MULLER STEFAN;Salle C-2.03 - E3 (F) (36) (Meet-up);<CLASSES> Ing2 Gr04;NLP;28/05/2026;08:30:00;1;ECE MASTER;Eiffel 3;9306.02
ROBIN CAMILLE;Salle C-2.03 - E3 (F) (36) (Meet-up);<CLASSES> Ing2 Gr04;Management;28/05/2026;13:00:00;1;ECE BACHELOR;Eiffel 3;9303.05
WILSON JAMES;Salle C-2.03 - E3 (F) (36) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Finance d'entreprise;28/05/2026;17:30:00;2;ECE BACHELOR;Eiffel 3;9305.05
MULLER STEFAN;Salle C-2.03 - E3 (F) (36) (Meet-up);<CLASSES> Ing2 Gr03;Communication;28/05/2026;18:30:00;2;ECE BACHELOR;Eiffel 3;9302.02
MULLER STEFAN;Salle C-2.03 - E3 (F) (36) (Meet-up);<MAST2> Master 2 IA;Audit SI;28/05/2026;19:45:00;1;ECE MASTER;Eiffel 3;9304.03
GULDNER NAJMA;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr01;Computer Vision;28/05/2026;08:30:00;1;ECE MASTER;Eiffel 1;9275.03
LAURENT MARIE;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr06;Audit SI;28/05/2026;10:45:00;2;ECE MASTER;Eiffel 1;9274.03
MULLER STEFAN;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH2> Bachelor 2 Gr02;Traitement du signal;28/05/2026;15:15:00;1;ECE INGENIEUR;Eiffel 1;9277.03
BERNARD CLAIRE;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing4 Gr01;Thermodynamique;28/05/2026;17:30:00;1;ECE PREPA;Eiffel 1;9276.01
LEROY INÈS;Salle EM218 (Labo Elec) - E1 (F) (40) (Meet-up);<MAST1> Master 1 Cybersec;RGPD et conformite;28/05/2026;08:30:00;2;ECE MASTER;Eiffel 1;9239.03
DAVID SARAH;Salle EM218 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH2> Bachelor 2 Gr02;IA Ingenieur;28/05/2026;10:45:00;2;ECE INGENIEUR;Eiffel 1;9238.01
SIMON THOMAS;Salle EM218 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr05;Robotique;28/05/2026;13:00:00;2;ECE INGENIEUR;Eiffel 1;9236.05
VINCENT MARC;Salle EM218 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr01;Protocoles IoT;28/05/2026;15:15:00;2;ECE INGENIEUR;Eiffel 1;9237.04
KHOURY CLAUDE;Salle EM220 - E1 (M) (48);<MAST2> Master 2 DevOps;Data Science avancee;28/05/2026;14:00:00;1;ECE MASTER;Eiffel 1;9260.05
LEROY INÈS;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr01;Physique PREPA;28/05/2026;08:30:00;1;ECE PREPA;Eiffel 1;9267.02
GARCIA ELENA;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr03;Communication;28/05/2026;10:45:00;1;ECE BACHELOR;Eiffel 1;9268.02
ROBIN CAMILLE;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr01;Management;28/05/2026;17:30:00;1;ECE BACHELOR;Eiffel 1;9266.04
MARTIN SOPHIE;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr03;IA Ingenieur;28/05/2026;19:45:00;1;ECE INGENIEUR;Eiffel 1;9265.04
MARTIN SOPHIE;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr05;Electronique de puissance;28/05/2026;14:00:00;2;ECE INGENIEUR;Eiffel 1;9346.01
KHOURY CLAUDE;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr02;Communication;28/05/2026;18:30:00;2;ECE BACHELOR;Eiffel 1;9345.04
MARTINEZ CARLOS;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH2> Bachelor 2 Gr02;Robotique;28/05/2026;13:00:00;2;ECE INGENIEUR;Eiffel 1;9223.05
DAVID SARAH;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<MAST1> Master 1 DataScience;Comptabilite analytique;28/05/2026;17:30:00;2;ECE BACHELOR;Eiffel 1;9224.01
CHEVALIER MAXIME;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr02;Analyse et algebre;28/05/2026;18:30:00;2;ECE PREPA;Eiffel 1;9222.02
KHOURY CLAUDE;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing4 Gr01;Thermodynamique;28/05/2026;19:45:00;1;ECE PREPA;Eiffel 1;9225.04
KHOURY CLAUDE;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<BACH2> Bachelor 2 Gr02;Robotique;28/05/2026;14:00:00;2;ECE INGENIEUR;Eiffel 1;9358.04
MICHEL PIERRE;Salle EM317 - E1 (M) (49);<CLASSES> Ing2 Gr01;Business Intelligence;28/05/2026;10:45:00;1;ECE BACHELOR;Eiffel 1;9283.04
DUPONT JEAN;Salle EM317 - E1 (M) (49);<CLASSES> Ing2 Gr01;Communication;28/05/2026;13:00:00;1;ECE BACHELOR;Eiffel 1;9285.04
MULLER STEFAN;Salle EM317 - E1 (M) (49);<PREPA2> Prepa 2eme annee Gr02;Reseaux et telecoms;28/05/2026;17:30:00;1;ECE INGENIEUR;Eiffel 1;9284.02
BERNARD CLAIRE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr03;Reseaux et telecoms;28/05/2026;10:45:00;2;ECE INGENIEUR;Eiffel 1;9203.03
MOKHBER ARASH;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr02;Gestion de projet;28/05/2026;14:00:00;1;ECE BACHELOR;Eiffel 1;9201.01
SIMON THOMAS;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr03;Intelligence artificielle;28/05/2026;15:15:00;1;ECE MASTER;Eiffel 1;9202.04
MARTIN SOPHIE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr03;Conception numerique sur FPGA;28/05/2026;17:30:00;2;ECE INGENIEUR;Eiffel 1;9204.03
HAJ HAMAD IMEN;Salle EM412 (Labo Info) - E1 (F) (38) (Meet-up);<CLASSES> Ing2 Gr05;Electronique ING2;28/05/2026;13:00:00;1;ECE INGENIEUR;Eiffel 1;9356.04
GARCIA ELENA;Salle EM412 (Labo Info) - E1 (F) (38) (Meet-up);<CLASSES> Ing2 Gr04;Conception numerique sur FPGA;28/05/2026;14:00:00;2;ECE INGENIEUR;Eiffel 1;9357.03
MICHEL PIERRE;Salle EM412 (Labo Info) - E1 (F) (38) (Meet-up);<CLASSES> Ing3 Gr02;Traitement du signal;28/05/2026;15:15:00;2;ECE INGENIEUR;Eiffel 1;9355.01
PETIT ANTOINE;CD-1.11 N - Co-DF (M) (32);<BACH1> Bachelor 1 Gr01;Energie renouvelable;29/05/2026;10:45:00;1;ECE INGENIEUR;Coeur defense;9466.01
MARTINEZ CARLOS;CD-1.11 N - Co-DF (M) (32);<MAST1> Master 1 Cloud;DevOps et CI/CD;29/05/2026;14:00:00;2;ECE MASTER;Coeur defense;9464.01
HAJ HAMAD IMEN;CD-1.11 N - Co-DF (M) (32);<CLASSES> Ing2 Gr06;Anglais PREPA;29/05/2026;17:30:00;2;ECE PREPA;Coeur defense;9463.04
KHOURY CLAUDE;CD-1.11 N - Co-DF (M) (32);<CLASSES> Ing4 Gr02;Marketing digital;29/05/2026;18:30:00;2;ECE BACHELOR;Coeur defense;9465.02
LECLERC PAUL;CD-1.11 N - Co-DF (M) (32);<MAST1> Master 1 Cybersec;Management;29/05/2026;19:45:00;1;ECE BACHELOR;Coeur defense;9462.05
LAMBERT HUGO;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<MAST2> Master 2 IA;Reseaux et telecoms;29/05/2026;08:30:00;2;ECE INGENIEUR;Coeur defense;9507.04
MARTIN SOPHIE;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<PREPA1> Prepa 1ere annee Gr02;Anglais PREPA;29/05/2026;10:45:00;2;ECE PREPA;Coeur defense;9506.01
