[Nom enseignant];[Nom salle];[Promo];[Matiere];[Date debut];[Heure debut];[Duree];[Ecole];[Site campus];[Numero cours]
LEFEBVRE JULIE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr01;Traitement du signal;23/03/2026;17:30:00;2;ECE INGENIEUR;Eiffel 1;2247.04
DUBOIS LUCAS;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr01;DevOps;23/03/2026;18:30:00;1;ECE MASTER;Eiffel 1;2245.03
SIMON THOMAS;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr04;Conception numerique sur FPGA;23/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 1;2246.03
MOKHBER ARASH;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr02;Mathematiques PREPA;24/03/2026;14:00:00;2;ECE PREPA;Coeur defense;2343.04
DUBOIS LUCAS;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr03;Physique PREPA;24/03/2026;15:15:00;1;ECE PREPA;Coeur defense;2344.02
MICHEL PIERRE;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<BACH1> Bachelor 1 Gr02;Architecture logicielle;24/03/2026;17:30:00;2;ECE MASTER;Coeur defense;2342.04
MOKHBER ARASH;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing4 Gr01;Gestion de projet;24/03/2026;15:15:00;1;ECE BACHELOR;Coeur defense;2317.05
MOKHBER ARASH;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing2 Gr02;Gestion de projet;24/03/2026;17:30:00;1;ECE BACHELOR;Coeur defense;2316.04
DUPONT JEAN;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing2 Gr05;IA Ingenieur;24/03/2026;08:30:00;1;ECE INGENIEUR;Coeur defense;2329.03
LAMBERT HUGO;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<MAST1> Master 1 DataScience;Informatique PREPA;24/03/2026;15:15:00;2;ECE PREPA;Coeur defense;2331.02
LAMBERT HUGO;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing3 Gr02;Physique PREPA;24/03/2026;17:30:00;2;ECE PREPA;Coeur defense;2330.01
DUPONT JEAN;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<Ing2 NVX> Ing2 Nouveaux;Gestion de projet;24/03/2026;19:45:00;1;ECE BACHELOR;Coeur defense;2328.05
MICHEL PIERRE;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr04;Mathematiques PREPA;24/03/2026;08:30:00;1;ECE PREPA;Coeur defense;2314.05
LECLERC PAUL;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<PREPA2> Prepa 2eme annee Gr01;Informatique PREPA;24/03/2026;10:45:00;2;ECE PREPA;Coeur defense;2313.03
LAURENT MARIE;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing4 Gr01;Management;24/03/2026;18:30:00;2;ECE BACHELOR;Coeur defense;2315.04
MARTIN SOPHIE;E5-S-2.05 (F) (49);<MAST1> Master 1 DataScience;DevOps;24/03/2026;14:00:00;1;ECE MASTER;Eiffel 5;2366.04
THOMAS ALICE;Salle - A-303 (F) (42) (Meet-up);<CLASSES> Ing3 Gr01;Chimie PREPA;24/03/2026;17:30:00;2;ECE PREPA;Eiffel 2;2367.05
LECLERC PAUL;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing3 Gr02;Systemes embarques;24/03/2026;08:30:00;2;ECE INGENIEUR;Eiffel 2;2319.01
DAVID SARAH;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing2 Gr03;Comptabilite analytique;24/03/2026;10:45:00;1;ECE BACHELOR;Eiffel 2;2321.03
DAVID SARAH;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing3 Gr02;IA Ingenieur;24/03/2026;15:15:00;2;ECE INGENIEUR;Eiffel 2;2320.04
LAMBERT HUGO;Salle - A-306 (M) (35) (Jabra);<MAST1> Master 1 DataScience;IA Ingenieur;24/03/2026;18:30:00;2;ECE INGENIEUR;Eiffel 2;2318.05
HAJ HAMAD IMEN;Salle - A-308 (F) (46) (Meet-up);<CLASSES> Ing2 Gr03;Automatique;24/03/2026;10:45:00;1;ECE INGENIEUR;Eiffel 2;2338.03
GARCIA ELENA;Salle - A-308 (F) (46) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Architecture logicielle;24/03/2026;15:15:00;2;ECE MASTER;Eiffel 2;2335.02
WILSON JAMES;Salle - A-308 (F) (46) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Reseaux et telecoms;24/03/2026;17:30:00;1;ECE INGENIEUR;Eiffel 2;2337.04
HAJ HAMAD IMEN;Salle - A-308 (F) (46) (Meet-up);<MAST1> Master 1 DataScience;Electronique ING2;24/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 2;2336.03
FONTAINE ANNA;Salle - A-310 (F) (46) (Meet-up);<CLASSES> Ing3 Gr02;Intelligence artificielle;24/03/2026;15:15:00;1;ECE MASTER;Eiffel 2;2312.01
MOKHBER ARASH;Salle - A-314 (M) (30) (Jabra);<BACH2> Bachelor 2 Gr01;Anglais PREPA;24/03/2026;10:45:00;2;ECE PREPA;Eiffel 2;2359.02
BERNARD CLAIRE;Salle - A-314 (M) (30) (Jabra);<CLASSES> Ing3 Gr01;DevOps;24/03/2026;14:00:00;2;ECE MASTER;Eiffel 2;2357.02
GARCIA ELENA;Salle - A-314 (M) (30) (Jabra);<MAST2> Master 2 IA;Comptabilite analytique;24/03/2026;18:30:00;2;ECE BACHELOR;Eiffel 2;2358.04
VINCENT MARC;Salle - A-314 (M) (30) (Jabra);<PREPA1> Prepa 1ere annee Gr01;Robotique;24/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 2;2356.03
GARCIA ELENA;Salle - F-302 (M) (36) (Jabra);<MAST1> Master 1 Cybersec;Management;24/03/2026;13:00:00;2;ECE BACHELOR;Lyon Universite (25);2345.04
MOKHBER ARASH;Salle - F-302 (M) (36) (Jabra);<BACH1> Bachelor 1 Gr01;Intelligence artificielle;24/03/2026;15:15:00;1;ECE MASTER;Lyon Universite (25);2346.03
THOMAS ALICE;Salle - G-302 (F) (47) (Meet-up);<MAST2> Master 2 IA;Mathematiques PREPA;24/03/2026;14:00:00;2;ECE PREPA;Lyon Universite (25);2350.05
VINCENT MARC;Salle - I-405 (M) (40) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Droit des affaires;24/03/2026;08:30:00;1;ECE BACHELOR;Eiffel 4;2348.01
KHOURY CLAUDE;Salle - I-405 (M) (40) (Meet-up);<CLASSES> Ing3 Gr01;Data Science;24/03/2026;13:00:00;2;ECE MASTER;Eiffel 4;2347.03
MOREAU EMILIE;Salle - I-405 (M) (40) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Traitement du signal;24/03/2026;14:00:00;2;ECE INGENIEUR;Eiffel 4;2349.01
KHOURY CLAUDE;Salle - J-502 (M) (32);<CLASSES> Ing2 Gr01;Mathematiques PREPA;24/03/2026;14:00:00;2;ECE PREPA;Eiffel 4;2365.03
MARTIN SOPHIE;Salle - J-504 (M) (62) (Meet-up);<CLASSES> Ing3 Gr02;Marketing digital;24/03/2026;08:30:00;2;ECE BACHELOR;Eiffel 4;2354.02
WILSON JAMES;Salle - J-504 (M) (62) (Meet-up);<CLASSES> Ing4 Gr01;Automatique;24/03/2026;15:15:00;1;ECE INGENIEUR;Eiffel 4;2353.05
THOMAS ALICE;Salle 105 - 136 QDC (F) (99);<PREPA2> Prepa 2eme annee Gr02;Cybersecurite;24/03/2026;17:30:00;1;ECE MASTER;Chartrons(136);2326.01
DUBOIS LUCAS;Salle 106 - 136 QDC (F) (81);<MAST2> Master 2 IA;Physique PREPA;24/03/2026;19:45:00;1;ECE PREPA;Chartrons(136);2355.04
DUBOIS LUCAS;Salle 107 - 136 QDC (F) (61);<Ing2 NVX> Ing2 Nouveaux;Data Science;24/03/2026;13:00:00;2;ECE MASTER;Chartrons(136);2333.03
LECLERC PAUL;Salle 107 - 136 QDC (F) (61);<CLASSES> Ing4 Gr01;Reseaux et telecoms;24/03/2026;17:30:00;2;ECE INGENIEUR;Chartrons(136);2334.05
FONTAINE ANNA;Salle 107 - 136 QDC (F) (61);<MAST1> Master 1 DataScience;Gestion de projet;24/03/2026;19:45:00;1;ECE BACHELOR;Chartrons(136);2332.02
FONTAINE ANNA;Salle C-0.13 - E3 (40);<Ing2 NVX> Ing2 Nouveaux;Cybersecurite;24/03/2026;10:45:00;2;ECE MASTER;Eiffel 3;2360.02
GARCIA ELENA;Salle C-1.06 - E3 (M) (40);<CLASSES> Ing3 Gr01;DevOps;24/03/2026;08:30:00;2;ECE MASTER;Eiffel 3;2352.01
MOKHBER ARASH;Salle C-1.06 - E3 (M) (40);<BACH1> Bachelor 1 Gr01;Cloud Computing;24/03/2026;18:30:00;1;ECE MASTER;Eiffel 3;2351.03
BERNARD CLAIRE;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr04;Reseaux et telecoms;24/03/2026;10:45:00;1;ECE INGENIEUR;Eiffel 1;2339.04
HAJ HAMAD IMEN;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing4 Gr01;Gestion de projet;24/03/2026;14:00:00;2;ECE BACHELOR;Eiffel 1;2340.04
DAVID SARAH;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr04;Architecture logicielle;24/03/2026;19:45:00;1;ECE MASTER;Eiffel 1;2341.01
ROUSSEAU LISA;Salle EM218 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr02;Cloud Computing;24/03/2026;08:30:00;1;ECE MASTER;Eiffel 1;2323.04
DUBOIS LUCAS;Salle EM218 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr01;Cloud Computing;24/03/2026;10:45:00;1;ECE MASTER;Eiffel 1;2322.04
FONTAINE ANNA;Salle EM218 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr02;Data Science;24/03/2026;15:15:00;1;ECE MASTER;Eiffel 1;2325.03
MOKHBER ARASH;Salle EM218 (Labo Elec) - E1 (F) (40) (Meet-up);<MAST1> Master 1 DataScience;IA Ingenieur;24/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 1;2324.03
GARCIA ELENA;Salle EM220 - E1 (M) (48);<CLASSES> Ing3 Gr01;Finance d'entreprise;24/03/2026;10:45:00;1;ECE BACHELOR;Eiffel 1;2327.02
LAMBERT HUGO;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;DevOps;24/03/2026;10:45:00;1;ECE MASTER;Eiffel 1;2370.02
BERNARD CLAIRE;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr05;Mathematiques PREPA;24/03/2026;14:00:00;2;ECE PREPA;Eiffel 1;2369.01
WILSON JAMES;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr02;Data Science;24/03/2026;15:15:00;1;ECE MASTER;Eiffel 1;2368.05
LAMBERT HUGO;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH2> Bachelor 2 Gr01;Physique PREPA;24/03/2026;19:45:00;1;ECE PREPA;Eiffel 1;2371.04
HAJ HAMAD IMEN;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Traitement du signal;24/03/2026;13:00:00;2;ECE INGENIEUR;Eiffel 1;2364.01
MARTIN SOPHIE;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing4 Gr01;DevOps;24/03/2026;14:00:00;2;ECE MASTER;Eiffel 1;2361.01
DUPONT JEAN;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing4 Gr01;Robotique;24/03/2026;18:30:00;2;ECE INGENIEUR;Eiffel 1;2362.03
MARTIN SOPHIE;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Anglais PREPA;24/03/2026;19:45:00;1;ECE PREPA;Eiffel 1;2363.05
KHOURY CLAUDE;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing2 Gr04;Cloud Computing;25/03/2026;10:45:00;2;ECE MASTER;Coeur defense;2406.04
VINCENT MARC;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing2 Gr05;Droit des affaires;25/03/2026;17:30:00;2;ECE BACHELOR;Coeur defense;2407.04
GARCIA ELENA;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<Ing2 NVX> Ing2 Nouveaux;IA Ingenieur;25/03/2026;18:30:00;2;ECE INGENIEUR;Coeur defense;2405.03
GULDNER NAJMA;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing3 Gr01;Mathematiques PREPA;25/03/2026;13:00:00;2;ECE PREPA;Coeur defense;2411.02
ROUX NICOLAS;E5-S-1.05 (47);<MAST1> Master 1 DataScience;Electronique ING2;25/03/2026;08:30:00;2;ECE INGENIEUR;Eiffel 5;2424.01
LAMBERT HUGO;E5-S-1.05 (47);<PREPA2> Prepa 2eme annee Gr02;Anglais PREPA;25/03/2026;13:00:00;2;ECE PREPA;Eiffel 5;2423.01
FONTAINE ANNA;E5-S-1.05 (47);<CLASSES> Ing2 Gr02;Comptabilite analytique;25/03/2026;15:15:00;1;ECE BACHELOR;Eiffel 5;2421.01
GULDNER NAJMA;E5-S-1.05 (47);<CLASSES> Ing2 Gr02;IA Ingenieur;25/03/2026;17:30:00;1;ECE INGENIEUR;Eiffel 5;2422.04
PETIT ANTOINE;E5-S-2.05 (F) (49);<CLASSES> Ing2 Gr03;Cloud Computing;25/03/2026;13:00:00;2;ECE MASTER;Eiffel 5;2412.03
GULDNER NAJMA;G4-H18 (M) (40);<CLASSES> Ing2 Gr05;Data Science;25/03/2026;15:15:00;1;ECE MASTER;Bacalan (H18);2381.04
SIMON THOMAS;G4-H18 (M) (40);<BACH1> Bachelor 1 Gr01;Marketing digital;25/03/2026;18:30:00;1;ECE BACHELOR;Bacalan (H18);2382.03
PETIT ANTOINE;Salle - A-303 (F) (42) (Meet-up);<CLASSES> Ing3 Gr02;Comptabilite analytique;25/03/2026;14:00:00;1;ECE BACHELOR;Eiffel 2;2418.02
KHOURY CLAUDE;Salle - A-303 (F) (42) (Meet-up);<MAST2> Master 2 IA;Droit des affaires;25/03/2026;17:30:00;1;ECE BACHELOR;Eiffel 2;2420.02
MOREAU EMILIE;Salle - A-303 (F) (42) (Meet-up);<BACH1> Bachelor 1 Gr01;Finance d'entreprise;25/03/2026;18:30:00;2;ECE BACHELOR;Eiffel 2;2419.01
MARTIN SOPHIE;Salle - A-303 (F) (42) (Meet-up);<MAST1> Master 1 DataScience;Chimie PREPA;25/03/2026;19:45:00;1;ECE PREPA;Eiffel 2;2417.05
THOMAS ALICE;Salle - A-307 (F) (42) (Meet-up);<MAST2> Master 2 IA;Droit des affaires;25/03/2026;13:00:00;2;ECE BACHELOR;Eiffel 2;2393.04
DUPONT JEAN;Salle - A-307 (F) (42) (Meet-up);<CLASSES> Ing2 Gr03;Systemes embarques;25/03/2026;17:30:00;1;ECE INGENIEUR;Eiffel 2;2394.04
HAJ HAMAD IMEN;Salle - A-308 (F) (46) (Meet-up);<CLASSES> Ing2 Gr05;Intelligence artificielle;25/03/2026;17:30:00;1;ECE MASTER;Eiffel 2;2383.03
MICHEL PIERRE;Salle - A-314 (M) (30) (Jabra);<CLASSES> Ing3 Gr02;Intelligence artificielle;25/03/2026;17:30:00;2;ECE MASTER;Eiffel 2;2404.01
LECLERC PAUL;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<BACH2> Bachelor 2 Gr01;Architecture logicielle;25/03/2026;08:30:00;1;ECE MASTER;Eiffel 2;2376.01
DAVID SARAH;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<BACH1> Bachelor 1 Gr02;IA Ingenieur;25/03/2026;17:30:00;1;ECE INGENIEUR;Eiffel 2;2377.01
DUBOIS LUCAS;Salle - F-302 (M) (36) (Jabra);<CLASSES> Ing2 Gr05;Physique PREPA;25/03/2026;17:30:00;2;ECE PREPA;Lyon Universite (25);2380.03
DUBOIS LUCAS;Salle - F-304 (F) (49) (Meet-up);<MAST2> Master 2 IA;Management;25/03/2026;08:30:00;2;ECE BACHELOR;Lyon Universite (25);2399.01
ROUSSEAU LISA;Salle - F-305 (F) (50) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Data Science;25/03/2026;08:30:00;1;ECE MASTER;Lyon Universite (25);2385.02
PETIT ANTOINE;Salle - F-305 (F) (50) (Meet-up);<BACH1> Bachelor 1 Gr02;Finance d'entreprise;25/03/2026;10:45:00;1;ECE BACHELOR;Lyon Universite (25);2386.05
DUBOIS LUCAS;Salle - G-301 (M) (32) (Meet-up);<CLASSES> Ing3 Gr01;Intelligence artificielle;25/03/2026;10:45:00;2;ECE MASTER;Lyon Universite (25);2374.03
LAMBERT HUGO;Salle - G-301 (M) (32) (Meet-up);<BACH1> Bachelor 1 Gr01;Automatique;25/03/2026;17:30:00;1;ECE INGENIEUR;Lyon Universite (25);2373.02
GULDNER NAJMA;Salle - G-301 (M) (32) (Meet-up);<CLASSES> Ing2 Gr04;Anglais PREPA;25/03/2026;18:30:00;1;ECE PREPA;Lyon Universite (25);2372.05
LEFEBVRE JULIE;Salle - G-301 (M) (32) (Meet-up);<CLASSES> Ing2 Gr01;Comptabilite analytique;25/03/2026;19:45:00;1;ECE BACHELOR;Lyon Universite (25);2375.01
GULDNER NAJMA;Salle - I-401 (Labo) (F) (40);<Ing2 NVX> Ing2 Nouveaux;Data Science;25/03/2026;18:30:00;2;ECE MASTER;Eiffel 4;2400.02
SIMON THOMAS;Salle - I-406 (M) (33);<CLASSES> Ing2 Gr05;Data Science;25/03/2026;08:30:00;1;ECE MASTER;Eiffel 4;2388.04
LAMBERT HUGO;Salle - I-406 (M) (33);<MAST1> Master 1 DataScience;Informatique PREPA;25/03/2026;15:15:00;2;ECE PREPA;Eiffel 4;2391.04
MOREAU EMILIE;Salle - I-406 (M) (33);<PREPA2> Prepa 2eme annee Gr01;Finance d'entreprise;25/03/2026;17:30:00;1;ECE BACHELOR;Eiffel 4;2390.04
PETIT ANTOINE;Salle - I-406 (M) (33);<CLASSES> Ing2 Gr03;Conception numerique sur FPGA;25/03/2026;18:30:00;1;ECE INGENIEUR;Eiffel 4;2389.04
ROUSSEAU LISA;Salle - J-502 (M) (32);<BACH1> Bachelor 1 Gr01;Traitement du signal;25/03/2026;13:00:00;1;ECE INGENIEUR;Eiffel 4;2403.03
DUPONT JEAN;Salle - J-502 (M) (32);<BACH2> Bachelor 2 Gr01;Management;25/03/2026;15:15:00;2;ECE BACHELOR;Eiffel 4;2401.05
LEFEBVRE JULIE;Salle - J-502 (M) (32);<CLASSES> Ing2 Gr05;Comptabilite analytique;25/03/2026;17:30:00;2;ECE BACHELOR;Eiffel 4;2402.03
FONTAINE ANNA;Salle C-0.14 - E3 (40);<CLASSES> Ing2 Gr01;Chimie PREPA;25/03/2026;10:45:00;1;ECE PREPA;Eiffel 3;2397.05
KHOURY CLAUDE;Salle C-0.14 - E3 (40);<BACH1> Bachelor 1 Gr02;Electronique ING2;25/03/2026;14:00:00;2;ECE INGENIEUR;Eiffel 3;2396.03
LEFEBVRE JULIE;Salle C-0.14 - E3 (40);<CLASSES> Ing2 Gr05;Anglais PREPA;25/03/2026;18:30:00;2;ECE PREPA;Eiffel 3;2395.03
SIMON THOMAS;Salle C-0.14 - E3 (40);<CLASSES> Ing2 Gr02;Reseaux et telecoms;25/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 3;2398.05
GARCIA ELENA;Salle C-1.06 - E3 (M) (40);<BACH2> Bachelor 2 Gr01;Automatique;25/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 3;2392.01
ROUSSEAU LISA;Salle C-1.07 - E3 (M) (40);<MAST1> Master 1 DataScience;Data Science;25/03/2026;15:15:00;2;ECE MASTER;Eiffel 3;2379.03
HAJ HAMAD IMEN;Salle C-1.07 - E3 (M) (40);<CLASSES> Ing3 Gr02;Robotique;25/03/2026;18:30:00;2;ECE INGENIEUR;Eiffel 3;2378.03
MOKHBER ARASH;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr02;Finance d'entreprise;25/03/2026;13:00:00;1;ECE BACHELOR;Eiffel 1;2387.03
ROUX NICOLAS;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Comptabilite analytique;25/03/2026;08:30:00;1;ECE BACHELOR;Eiffel 1;2413.05
LAURENT MARIE;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Robotique;25/03/2026;10:45:00;2;ECE INGENIEUR;Eiffel 1;2415.05
ROUSSEAU LISA;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr03;Traitement du signal;25/03/2026;13:00:00;2;ECE INGENIEUR;Eiffel 1;2414.04
THOMAS ALICE;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Droit des affaires;25/03/2026;15:15:00;1;ECE BACHELOR;Eiffel 1;2416.01
KHOURY CLAUDE;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<MAST2> Master 2 IA;Cloud Computing;25/03/2026;10:45:00;2;ECE MASTER;Eiffel 1;2409.01
PETIT ANTOINE;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<MAST1> Master 1 Cybersec;Droit des affaires;25/03/2026;13:00:00;1;ECE BACHELOR;Eiffel 1;2410.04
FONTAINE ANNA;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Physique PREPA;25/03/2026;14:00:00;2;ECE PREPA;Eiffel 1;2408.03
GULDNER NAJMA;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr04;Gestion de projet;25/03/2026;08:30:00;2;ECE BACHELOR;Eiffel 1;2384.03
MOREAU EMILIE;CD-1.11 N - Co-DF (M) (32);<BACH1> Bachelor 1 Gr01;Automatique;26/03/2026;08:30:00;2;ECE INGENIEUR;Coeur defense;2500.01
GULDNER NAJMA;CD-1.11 N - Co-DF (M) (32);<PREPA2> Prepa 2eme annee Gr01;Systemes embarques;26/03/2026;19:45:00;1;ECE INGENIEUR;Coeur defense;2499.04
WILSON JAMES;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr05;Robotique;26/03/2026;08:30:00;1;ECE INGENIEUR;Coeur defense;2507.04
HAJ HAMAD IMEN;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing3 Gr02;Anglais PREPA;26/03/2026;10:45:00;2;ECE PREPA;Coeur defense;2504.04
FONTAINE ANNA;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<MAST2> Master 2 IA;Anglais PREPA;26/03/2026;14:00:00;2;ECE PREPA;Coeur defense;2505.02
DUPONT JEAN;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<MAST1> Master 1 DataScience;Cloud Computing;26/03/2026;15:15:00;1;ECE MASTER;Coeur defense;2506.03
LAURENT MARIE;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<BACH2> Bachelor 2 Gr01;Management;26/03/2026;10:45:00;1;ECE BACHELOR;Coeur defense;2434.01
DUBOIS LUCAS;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing2 Gr02;Chimie PREPA;26/03/2026;15:15:00;2;ECE PREPA;Coeur defense;2435.03
HAJ HAMAD IMEN;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<MAST2> Master 2 IA;Finance d'entreprise;26/03/2026;17:30:00;1;ECE BACHELOR;Coeur defense;2433.05
MICHEL PIERRE;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing2 Gr04;Cybersecurite;26/03/2026;19:45:00;1;ECE MASTER;Coeur defense;2432.03
ROUSSEAU LISA;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing2 Gr04;Anglais PREPA;26/03/2026;08:30:00;2;ECE PREPA;Coeur defense;2503.02
MICHEL PIERRE;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing4 Gr01;Intelligence artificielle;26/03/2026;17:30:00;1;ECE MASTER;Coeur defense;2502.02
ROUSSEAU LISA;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<BACH1> Bachelor 1 Gr01;Management;26/03/2026;08:30:00;2;ECE BACHELOR;Coeur defense;2487.03
LECLERC PAUL;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing3 Gr02;DevOps;26/03/2026;13:00:00;2;ECE MASTER;Coeur defense;2486.02
ROUSSEAU LISA;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr02;Marketing digital;26/03/2026;17:30:00;1;ECE BACHELOR;Coeur defense;2485.01
KHOURY CLAUDE;E5-S-1.05 (47);<CLASSES> Ing2 Gr02;Conception numerique sur FPGA;26/03/2026;10:45:00;1;ECE INGENIEUR;Eiffel 5;2438.04
LAMBERT HUGO;E5-S-1.05 (47);<MAST2> Master 2 IA;Droit des affaires;26/03/2026;13:00:00;2;ECE BACHELOR;Eiffel 5;2441.01
MARTIN SOPHIE;E5-S-1.05 (47);<MAST1> Master 1 Cybersec;DevOps;26/03/2026;14:00:00;2;ECE MASTER;Eiffel 5;2440.01
WILSON JAMES;E5-S-1.05 (47);<CLASSES> Ing3 Gr01;Anglais PREPA;26/03/2026;17:30:00;1;ECE PREPA;Eiffel 5;2439.05
KHOURY CLAUDE;E5-S-2.05 (F) (49);<MAST2> Master 2 IA;Electronique ING2;26/03/2026;08:30:00;1;ECE INGENIEUR;Eiffel 5;2472.04
GULDNER NAJMA;E5-S-2.05 (F) (49);<Ing2 NVX> Ing2 Nouveaux;Conception numerique sur FPGA;26/03/2026;17:30:00;1;ECE INGENIEUR;Eiffel 5;2471.04
WILSON JAMES;E5-S-2.05 (F) (49);<CLASSES> Ing2 Gr03;Comptabilite analytique;26/03/2026;18:30:00;1;ECE BACHELOR;Eiffel 5;2473.01
LAURENT MARIE;G4-H18 (M) (40);<CLASSES> Ing3 Gr02;Intelligence artificielle;26/03/2026;14:00:00;1;ECE MASTER;Bacalan (H18);2437.02
MOKHBER ARASH;Salle - A-303 (F) (42) (Meet-up);<MAST1> Master 1 DataScience;Chimie PREPA;26/03/2026;10:45:00;2;ECE PREPA;Eiffel 2;2453.03
MOREAU EMILIE;Salle - A-303 (F) (42) (Meet-up);<MAST2> Master 2 IA;Architecture logicielle;26/03/2026;13:00:00;2;ECE MASTER;Eiffel 2;2451.03
LAURENT MARIE;Salle - A-303 (F) (42) (Meet-up);<CLASSES> Ing4 Gr01;Physique PREPA;26/03/2026;19:45:00;1;ECE PREPA;Eiffel 2;2452.03
FONTAINE ANNA;Salle - A-306 (M) (35) (Jabra);<Ing2 NVX> Ing2 Nouveaux;DevOps;26/03/2026;13:00:00;2;ECE MASTER;Eiffel 2;2461.02
